date,score,score_category,review
2017.01.14,-,-,매번 예약이 어려워서 이용 못하다가 이번에 첨으로 묵었습니다 다음에도 또 이용하고 싶어요 온천이 정말 좋아요
2017.01.15,-,-,일단 온천과 수영장 만족도는 높습니다 깨끗하고 수영장관리가 잘되고있었네요 오전에 수영했는데 우리가족밖에 없어서 아주 만족스러웠구요 연박했는데 침대크기가 작네요 방 트윈베드였는데 싱글사이즈만 두개라서 좁아요 화면으로만보고 더블과 싱글인줄알았네요 미니바는 인심좋구요 친절도는 소소 공기는 좋구요 조식은 가짓수는 안만아도 간단하게 먹을만하구요 비오토피아가까워서걸어서3분이라 좋구 본태박물관50프로할인해서 관람해서 좋았네요
2017.01.15,-,-,"제주 5박 6일 여행 중 디 아넥스 3박, 신라호텔 2박 묵었습니다. 포도호텔 검색 중 알게 된 디아넥스 호텔이 여행 후기를 쓰는 지금 가장 기억에 남습니다. 객실-바닥이 마루로 되어있어 아이들이 맨발로 자유롭게 뛰어 다니기도 했습니다. 염려스런 마음에 바닥을 닦았는데, 거의 먼지가 묻어나지 않을 정도로 청소 상태가 좋았네요. 유아 데리고 여행와도 안심되겠다 싶었습니다. 평소 노후된 호텔 침대에서 취침 후 허리가 많이 아프곤 했는데, 디아넥스는 라텍스 느낌이 나는 매트리스 여서 아주 편안하게 잤습니다. 그리고 온도 조절을 바닥이 따뜻해지도록 할 수 있어 히터로 인한 건조함이 훨씬 덜한듯 하였습니다. 베란다에서 보이는 산방산 뷰는 바로 바다가 보이는 뷰보다 훨씬 더 한라산 중산간의 아름다움을 더욱 느끼게 하였구요.방 크기가 아주 큰 편은 아니었지만, 베란다가 넓고 전망이 트어있어 개방감이 더욱 있었습니다. 삼다수, 미닛메이드 쥬스, 쿠키류를 부족할때 마다 채워주어 따로 물을 사지 않아도 되었네요. 수영장-첫째날 저녁엔 생각보다 물이 많이 차서 추웠습니다. 하지만 둘째날에는 수온을 제법 높여 적당히 따뜻했구요.노천탕을 이용 못하여 아쉬웠네요.저녁 7시까지라 식사 후 늦게 들어온 날에는 이용하기가 빠듯했네요. 조금 더 이용시간이 길었으면 하는 아쉬움이 있네요. 아주 청결한 느낌이라 좋았습니다. 사우나-아라고나이트 온천물이 정말 좋았습니다. 하루의 피로가 풀릴 만큼 너무 좋아서 가족들이 칭찬을 많이 했네요. 신라호텔 수영 후 샤워장에서 차례기다리며 샤워하고 두 개 밖에 없는 드라이어로 머리 말리던 생각하면 디 아넥스에선 아주 여유롭게 일본 료칸에서 처럼 편안하게 온천 후도 즐겼던 것 같습니다. 사우나 내 직원분들도 수시로 바닥의 물기를 닦아 바닥상태도 아주 좋았구요^^ 조식-본태박물관과 호수를 사이에 두고 있는 조식당도 꼭 있을 것만 있는 심플하고 정적인 느낌이었습니다. 음악이 아주 잔잔하게 흘러나오고 시끌벅적한 일반 조식당과는 차이가 나더군요.호수에 살고 있는 두 마리 오리도 분위기에 한 몫 했습니다. 음식 가지수는 많지는 않았는데, 베이커리가 썩 좋진 않았고, 야채는 싱싱하였으며,한식코너에 방게죽,보말죽이 번갈아 나왔으며,국은 소고기무국과 성게미역국이 나왔네요. 아이들이 잘 먹었구요. 과일도 좀 단촐합니다. 저희는 인원 추가로 조식비를 지불하고 먹기도 했는데, 그러기엔 좀 가격대비 구성이 모자른 것 같았구요. 전체적으로 약간의 일본 료칸 느낌이 나는 호텔 같습니다. 개인적으론 신라보다 더 고즈넉하고 정적이며, 동선이 짧아 내 집처럼 편안히 머물렀던것 같습니다.위치가 중문,서귀포,한림 모두 관광하기 편했어요.다시 주를 방문한다면 꼭꼭꼭 다시 묵고 싶은 호텔입니다!!!!"
2017.01.15,-,-,호텔 한적하니 좋았어요 방도크고 트윈이 마감이라 더블이었는데 침대가 커서 불편하다는 느낌없이 잘 쉬었습니다 편의점이 있긴한데 좀 비싼감이... 온천은 좋더라구요 피부가 맨질맨질해져서 깜짝 놀랐습니다.
2017.01.16,-,-,"포도호텔 및 핀크스 관련 호텔들과 함께 있는 호텔입니다. 조카아이와 저 이렇게 두명이서 묵었는데, 깔끔하고 좋습니다. 사우나가 작지만 실속있게 되어있고, 사우나 후 드라이하거나 로션을 바를 수 있는 공간이 아주 잘 되어있고, 역시나 소문대로 물이 우유빛갈에 굉장히 좋습니다. 사우나 강추입니다 !! 조식은 불포함되어있어서, 추가경비 내고 먹었는데... 조식은 별로입니다. 호텔에 편의점이 있는데, 가보지는 않았습니다. 전체적으로 굉장히 만족스러운 호텔이며, 단 한가지 단점을 들자면... 호텔 입구쪽 주차공간이 10대 정도이며, 주차장과 호텔입구와 거리가 약간 먼 편입니다. 조용하고 아늑한 호텔을 찾는다면, 굉장히 추천합니다 !!"
2017.01.17,-,-,"주말을 이용한 제주여행에서 아늑한 휴식을 취해갔던 디아넥스. 몹시도 춥고 흐린 날이었는데 해질녘 구름사이로 빛줄기가 떨어지던 모습이 장관이었네요. 날이 많이 추워서인지 가족단위로 방문한 많은 분들이 아이들과 함께 실내수영장을 이용하고 있어서 조용하고 한적하게 즐기진 못했지만 수온이 적절하고 약냄새가 독하지 않은 군더더기없는 수영장이었습니다. 사우나에서 뽀얀 아라고나이트 온천수에 몸을 담근채 여로를 풀고 저녁식사를 다녀오니 밥도 한층 더 꿀맛이더라구요. 아침조식은 가짓수가 많진않았지만 필요한정도는 전반적으로 갖춰진 아메리칸 스타일 메뉴가 구비되어있고, 좋은 풍미의 보말죽이 준비되어있는 것 또한 인상깊었습니다. 객실간 방음, 조명도 좋고 침구도 쾌적하게 마련되어있었습니다. 전반적으로 상당히 만족스러웠고 다음 여행에도 기회가 된다면 재방문하고싶은 호텔입니다."
2017.01.18,-,-,"후기가 좋아서 예약했는데, 너무 잘다녀왔어요. 객실도 깨끗하고 조용한곳에 위치해있어서 밤에는 별도 보이고 잘 쉬다왔어요. 조식이랑 사우나 쿠폰도 주셨는데 사용하지못해 아쉽네요. 다음에 가면 꼭 사우나는 꼭 이용해보려구요."
2017.01.18,-,-,수영장직원분 뻬고 친절한 분 못 봤습니다. 시설은 좋지만 그래도 SK에서 하는 곳인데 쫌 그렇습니다.
2017.01.19,-,-,"사실 가격이 저렴해서 큰 기대 안 하고 갔는데 기대보다 훨씬 좋았어요 깨끗하고 마루바닥인 방, 조용한 뷰, 무료인 미니바 등 조용한 곳에서 푹 쉬고 싶었던 우리 가족에게 딱 좋았습니다 그리고 온천수를 이용한 수영장은 소독약 냄새가 하나도 안 나고 특히 아라고나이트 온천은 최고였어요 본태박물관도 투숙객 50% 할인 받을 수 있었어요 따뜻한날 재방문 의사 100% 입니다 단 숙소안 편의점 비싸고 물건이 거의 없어요"
2017.01.19,-,-,제주시에서 디아넥스로 이동하는길의 경치가 훌륭해서 가는길이 즐거웠으며 호텔도 좋았으나 옆방 증축공사 때문에 약간의 소음이있어 아쉬웠습니다.
2017.01.19,-,-,석양질 무렵 전망이 너무 좋았습니다.객실수가 적어서 조용하고 객실도 깔끔하고 좋습니다. 주차장이 조금 떨어져 있어서 조금 불편했네요
2017.01.20,-,-,가성비는 훌륭합니다. 위치가 좀 외진곳이긴한데 조용하고 뷰가좋았습니다. 수영장은 겨울이라그런지 실내임에도 좀 추웠습니다.
2017.01.20,-,-,늦은 시간에 체크인해서 다 들기진 못했지만 수영장과 조식이 다 맘에 들었어요. 6세 아이 추가 조식비 12천원 발생했네요. 다시 묵는다면 연박하고 싶을만큼 뷰도 좋고 조용히 쉬기 좋았습니다.
2017.01.20,-,-,따듯한 마룻바닥에 편히 푹 쉬고 왔습니다 한라산을 등반하고 지친 몸을 온천사우나에 담그고 피로를 풀 수 있어 좋았습니다 2박을 예약하여 수영장을 이용하려고 수영복을 챙겨갔었는데 수영장에 온통 아이들이 가득해서 그냥 포기했습니다 호텔에서 제공하는 조식도 제법 먹을만 했어요 조식에 온천사우나까지 가격대비 아주 좋았습니다
2017.01.23,-,-,온천 수영장 다 좋아요 요먹을것이 마땅치 않아서 석식이 조금 힘들었고 날씨가 더 좋았으면 최고였겠지만 ㅠㅠ 부모님 모시고 또 오고싶어요어 만족합니다
2017.01.26,-,-,전체적으로 조용하고 좋아요 온천과 수영장 이용도 좋았습니다. 날씨가 많이 추웠는데 주차장이 멀어 주창하고 걸어오는건 좀 불편했습니다
2017.01.29,-,-,멀리보이는 삼방산과 바로 앞 방주교회까지 정말 주변이 좋습니다 조식도 간단하게 아이들과 먹기 나쁘지 않구요 수영장도 깔끔하고 시설이 잘 되어있습니다. 아주 좋습니다.
2017.01.29,-,-,조식도 먹을만한음식에 수영장 온천 너무좋아요~엄청 잘쉬고왔습니다 호텔객실도 깨끗하고 조용하고^^ 담에도 꼭 이용할꺼예요~~~
2017.01.29,-,-,조용하게 편히 잘쉬다왔습니다 중산간지역이라그런지 별도정말많고 테라스에서 보는 산방산도 정말 멋집니다 다음에도 또가고싶네요
2017.01.30,-,-,숙소가 전체적으로 관리가 잘 되어 있고 깔끔합니다 특히 오후 늦게 갔던 실내수영장이 참 좋았습니다. 천장이 투명한데 누워서 유영하며 하늘을 바라보니 너무 행복했습니다 여러 숙소 가봤었는데 이곳 실내수영장이 기억에 남는 곳중에 하나네요
2017.02.01,-,-,"직원분들도 모두 친절하시고, 방에서 보이는 뷰가 너무 멋졌습니다. 조용히 푹 쉬었다 올 수 있어서 좋았습니다."
2017.02.02,-,-,껄끔항 조식과 분위기! 온천 질도 너무 좋고 연박을 해서 그런지방 뷰도 매우 마음에 들어 엄마와 행복하게 지내다 왔습니다 ^^
2017.02.04,-,-,새로 지은 호텔이라 깔끔하고 온천도 좋습니다 멀리 바다도 보입니다. 다음에도 이용하고픈 호텔입니다.
2017.02.04,-,-,"삼박사일 일정중 2박을 디아넥스에서 하게 되었습니다. 가성비 너무 좋다는 평이 많았는데 정말 그랬어요^^ 객실도 깨끗하고 아기를 위한 범퍼침대가 대여됐던점, 가장 큰 메리트인 물이 너무 좋았던 온천수사우나!! 정말 피부가 매끄러워지더라구요 ㅎㅎ 만족스러웠습니다."
2017.02.04,-,-,"시설도 깨끗하고 구비된 용품도 좋고, 조식은 조금 아쉬웠지만 그래도 만족스럽고 ㅎ 외부에 나갈때는 10키로이상은 나가야 한다는거 참고하심 좋겠네요 ㅎ 가족호텔로 추천이에요~^^"
2017.02.05,-,-,"방이 마루라 좋았고 산방산뷰도 멋있었네요 조식은 가식수는 적어도 맛있었규여 커피가 맛났어요 조식먹을때 커피를 다리에 쏟았는데 화상입었는데 직원분의 신속한 조치와 만능연고덕분에 흉안지고 깔끔히 나았어요. 감동적인 서비스였어요. 사우나도 좋았어요. 수영장도 아담하니 이쁘고,,부대시설이 좀 약했지만 또 가고 싶습니다"
2017.02.06,-,-,"작년 휴가때 이용하고 이번이 두번째 숙박이었어요. 작년엔 깨끗한 룸컨디션,수영장, 온천이 맘에 들었는데 올해 갔더니 중산간에 위치해서 편의시설이 부족한 점을 보완! P store 라는 편의점이 생겼더라구요^^ 덕분에 비오는 날 저녁, 뜨끈하게 온천하고 사발면, 과자, 맥주로 저녁을 마무리할 수 있었네요. 이번엔 짧은 일정 때문에 이용하지 못했지만 본태박물관 50% 할인도 해주고 미니골프를 이용할 수 있는 실외 골프코스까지~ 갈수록 좋아지는 디아넥스 였습니다."
2017.02.07,-,-,"※ 네이버블로그, 티스토리 같은 외부 블로그 글을 복사해서 올리실 경우는 이미지가 깨지는 현상이 발생하니 꼭 첨부하여 올려주세요. ※ 상품리뷰 작성시 혜택 - 매월 베스트 상품평 선정시 1등 30,000P , 2등 10,000P 추가 적립 - 베스트 오브 베스트 상품평 선정시 100,000P 적립 - 포토이미지와 함께 성의있게 등록한 상품평은 베스트 상품평 선정 확률이 높아집니다."
2017.02.07,-,-,"무엇보다 온천이 참 좋아요. 가족과 함께 한 겨울여행이었는데 넉넉하게 쉴 수 있었어요. 침대가 무척 편안했고, 탁 트인 전망도 좋았어요. 다만 화장실에서 하수도 냄새가 나요. 가격이 착해서 좋았고요. 내년에 다시 방문하려고 해요."
2017.02.08,-,-,조용하고 아늑하며 수영과 온천까지 힐링하기 너무 좋은곳이였어요~ 바로옆 본태박물관 이용도 편리해요
2017.02.10,-,-,"더 이상은... 알려지지 않았으면 좋겠어요. 저만 가고 싶거든요 ㅋㅋㅋㅋㅋㅋㅋ 주차장이 조금 불편하긴 했지만 (눈치게임 시-작! 전쟁이야- 뽬!) 그것 말곤 다 좋아요. 특히 조용해서 좋았어요. 다른 후기들을 찾아보니 조식 가짓수가 적다고 별로라 하시는 분들 많으시던데, 저는 아침 부터 탕수육을 비롯하여 각종 튀김류와 일품요리들을 먹을 자신이 없어서..ㅜㅜ 이정도면 딱 좋아요. 점심도 먹어야 하는데 아침 부터 과식하면 더부룩 하잖아요. (하지만 죽이 뎡말 맛있어서 죽으로 과식한건 비밀) 그리고 사우나.. 오 나으 사우나... 따봉이에요! 쌍따봉! 저와 동행하신 여사님은 물이 너무너무 좋다고 극찬에 극찬을 더하시며 부지런하게 댕기셨어요. ㅋㅋ 아 참, 그리고 난방이 열풍이라 많이 건조하니 감기 안걸리게 기관지 주의 하시구요. 저는 그냥 수건 널어놓고 잤습니다. ^0^ 조용한것 좋아하시는 분들, 또는 여행 테마가 ''힐링'' 인 분들, 모녀 여행하시는 분들은 꼭 가세요. 두 번 가세요!"
2017.02.10,-,-,제주도 여행을 아이와 처음 하게 되었는데 무엇보다도 실내수영장이 비치된 호텔이라는 점이 매우 만족스러웠습니다. 내부시설도 상당히 만족스러웠고 호텔외부 전경또한 훌륭했습니다. 다음에도 기회가 되면 꼭 한번 다시 찾고 싶네요
2017.02.11,-,-,장점 가격대비 시설이 매우 훌륭함 동 가격대에서 고급스러움. 마감재 등.. 조용하고 공기좋음 수영장 등 편의시설도 훌륭 단점 주변에 아무것도 없음 수영장 이용시간이 너무 짧음 7시마감 조식이 추가로 돈내고 먹기에는 너무 부실..
2017.02.12,-,-,신설호텔이라 건물 너무 깔끔하고 룸컨디션 좋아요 방이 엄청 넓어서 놀랬네요 가성비짱인 호텔 주변이 삭막하긴하나 부대시설 수영장 있어서 아이들 데리고 가기에는 괜찮은것 같네요
2017.02.12,-,-,"깔끔하고 유니크한 호텔이었어요. 수영장, 사우나 다 좋았어요. 근데 산속에 있어서 그런지 정말 눈이 마니 내려요. 프런트직원분이 자동차 체인도 풀어주시고 정말 친절했어요"
2017.02.12,-,-,가성비 좋고 쾌적한 호텔이었어요 산속에 있어서 눈도 마니 내리고 수영장과 사우나도 쾌적해서 아이들이 좋아했엉ㆍ
2017.02.12,-,-,작년에 이용했을때 너무 느낌이 좋았어요 그래서 이번에도 또~가게되었네요 조식 수영장 온천까지 있으니 아이데리고 너무 편하고좋아요 위치가 좀 걸렸지만 머 그정도야ㅋ 담에 또 이용할께요
2017.02.13,-,-,조용하고 편하게 쉴수있고 특히 온천이 좋아요~~ 자녀들과 수영장에서 즐거운 시간을 가지실수 있으시고 오후에 온천을 즐기실수 있어요 단 수영복은 꼭 지참하셔야 합니다.. 대여나 판매는 하지 안ㅎ습니다. 조식은 평범합니다..
2017.02.13,-,-,조용한 제주도 호텔에서 뜻깊은 휴가를 가족과 함께 보내서 아주 좋았습니다 눈이 많이 내려서 더욱 좋았네요조용한 제주도 호텔에서 뜻깊은 휴가를 가족과 함께 보내서 아주 좋았습니다 눈이 많이 내려서 더욱 좋았네요
2017.02.13,-,-,조용한 제주도 호텔에서 뜻깊은 휴가를 가족과 함께 보내서 아주 좋았습니다 눈이 많이 내려서 더욱 좋았네요
2017.02.14,-,-,"디 아넥스 호텔 좋습니다. 편안하고 적당한 세미조식과 수영장,사우나 시설은 양호하지만 탕에 벌레들이 있어서 좀.."
2017.02.14,-,-,언니랑 함께 처음간 제주도였는데 조용하니 좋았습니다. 처음 숙소 찾아들어갈때는 너무 어두워서 조금 무서웠지만 숙소 앞 경치가 너무 좋더라구요 다음에도 또 이용하고 싶습니다
2017.02.14,-,-,호텔에서 바라본 뷰인데. 밤이라 잘 보이지않지만 확트여있어서 너무 좋아요!! 사우나가 개인적으로 너무 좋았구요( 사람이 없어서 혼자 전세낸 느낌) ㅋㅋㅋㅋ 무엇보다 호텔이 전체적으로 조용한게 너무 좋아요~
2017.02.16,-,-,"이번에 제주 3박 4일 하면서 1박 했는데 디아넥스가 제일 좋았습니다 아라고나이트 고온천이나 객실 컨디션, 마루바닥, 깔끔 &amp; 고급스러운 마감 등에 비해서 합리적인 가격에, 산방산이 보이는 멋진 뷰까지 그리고 사진으로 보는 것보다 룸이 더 넓어서 3인 지내기도 무리 없고 침구도 푹신하고 깔끔하게 추가 제공해주는 것이 다른 호텔보다 품질이 좋았네요 다음 여행때도 또 숙박하고 싶은 호텔입니다 조식도 딱 있을 것만 있고 건물 자체가 디자인적으로 깔끔하고 본태박물관 옆에 붙어 있고 방주교회도 바로 근처 그리고 수풍석 박물관 및 비오토피아 레스토랑 까지 바로 붙어있기 때문에 핀크스 주변 둘러보실 분이라면 강추 비오토피아 레스토랑 어떤 음식을 주문해도 맛이 좋더군요 고급스러운 분위기와 맛에 비해서 합리적인 가격 온돌 + FAN 난방인데 저희 가족은 건조해지는 것 때문에 히터를 잘 안틀어서 보니까 온돌 난방은 22.5도까지만 제한되어 있던데 24도 정도까지만이라도 가능하게 개선이 된다면 더 좋을 것 같습니다 참고하시고 모두 즐거운 여행 되세요 ~"
2017.02.16,-,-,"한라산 중턱에서 내려다 보이는 산방산과 바다경치, 깨끗한공기, 밤엔 별이 쏟아져내릴것같은 하늘. 하루의 피로를 앃어낼수 있는 스파. 애가 좋아했던 수영장, 구명조끼까지 구비해놓은 꼼꼼함 무엇보다 너무 친절하신 직원분들!! 다음번 제주도 여행도 당연 디아넥스 입니다 호텔앞 주차장말고 밑에 주차장이 너무 어두워요 조명 밝은걸로 좀 설치해주세요"
2017.02.16,-,-,추천합니다. 시설도 좋고 주변 경관도 좋아 이용하는데 있어 만족스러웠습니다. 푹 쉬며 만족스럽게 이용하였습니다.
2017.02.19,-,-,디아넥스호텔 깨끗하고 경관도 특이하고 좋았어요 특히 수영장이 미온수라 해서 갔는데 아기랑 놀기에도 적당하게 좋았고 온천도 잘 이용하고 왔습니다 범퍼침대도 설치해주셔서 아기도 잘 잤구요 추천합니다
2017.02.19,-,-,"본태 박물관 바로 옆에 위치해 있어서, 쿠사마 야요이의 영혼의 방을 다시 한 번 볼 수 있어서 좋았습니다. 또 이용할 의향이 있습니다."
2017.02.19,-,-,중문쪽에 가까운 호텔이라 좋음 또 다시 방문 계획은 있음 조식은 안먹어봐서 모름
2017.02.19,-,-,조용하고 한적한곳 편히 쉬고오기에는 최고의 호텔입니다 아칭 조식또한 간단하고 깔끔해서 좋았습니다 다음번에도 꼭 이호텔 다시이용할겁니다
2017.02.20,-,-,비수기여서인지 아직 포도호텔만큼 이용객이 없어서인지 주변까지 조용해서 저녁에는 외부로 나가기 무서울 정도로 적막했어요.그런데 그 많지도 않는듯한 이용객들이 지나가거나 다른 방에서 소리가 나는건지 방음이 안되는거 같아 저녁시간에 불편했네요. 본태박물관과 방주교회를 손쉽게 이용할수 있는 장점이 있어서 그건 좋았어요.
2017.02.21,-,-,한적해서 좋습니다. 저녁때 온천사우나에서 쌓인 피로를 풀고~ 룸컨디션도 좋아요. 조식은 간단하지만 소라죽 정말 맛있게 먹었어요~
2017.02.21,-,-,객실은 평범한데 전망이 끝내줍니다. 미니바가 무료인것도 마음에 들고요. 수영장도 평범한데 딸려있는 온천이 대박이네요. 물도 허연게 이색적입니다. 매트에 비해 침대 프레임이 커서 자꾸 종아리가 부딪힙니다.
2017.02.24,-,-,원래 저녁때 온천 이용 하려는 계획이였는데 비행기가 지연 되는 바람에 오전에 이용 했습니다. 물이 뽀얀것이 온천 후 수영도 하고 다시 온천도 들어가고 피부도 매끈매끈 하고 너무 좋았습니다. 조식은 먹을게 별로 없긴했지만 아침이라 많이 먹을 생각이 없었기에 괜찮았습니다. 조식 이용하러 라운지 들어갔을때 직원이 너무 휴대폰만 하고있어서 보기 안좋았습니다. 프런트 직원분들은 너무 친절하고 안내도 잘 해주셔서 만족스러웠습니다.
2017.02.25,-,-,가족들과 이용하기 너무 좋은 곳입니다 정말 깨끗하고 이용할수 있는 시설도 있고 아이들도 정말 좋아할만한 곳입니다 다음 제주도 여행도 물론 이곳에서 다시 머무를 계획입니다 정말 강추에용~^^
2017.02.28,-,-,남편과 아기와 여행으로 온천수에 끌려 예약했어요 쏘울 전기차 패키지로 가격도 맘에 들었구요 전기차 충전기가 있어 밤에 꽂아두고 아침부터 움직이기에 무리가 없었네요 전기차는 조용하고 돈안들고 진짜 굿! 여튼 아기가 잘 못걸어서 바닥을 쓸고 다니는데 마루바닥이라 좋았어요 2박 했는데 온천물에 2번 씻는거도 좋았구요 사람이 많지 않아 조용히 이용할수있어서 좋습니다 조식 식당앞에 작은 호수가 있어 새도 있고 오리도 있고 분위기가 너무 좋았어요 다녀와서 주변 사람들에서 추천중이에요 가격이 너무 좋아서 의심하신다면 다녀와도 후회 안하실거에요
2017.03.01,-,-,2월27일 1박숙박하였습니다. 중산간에 위치하고 있어 조용하며 전체적으로 깔끔한 편입니다. 수영장은 쾌적하고 풍광이 좋은 편이며 온천도 인상적이었습니다. 34개월 아이와 함께 즐거운 시간 보내고 왔습니다. 근처에 식당이 거의 없는점과 수영장에 튜브 공기 주입장비는 없는 점 참고하시면 되겠습니다.
2017.03.02,-,-,"조용하고, 쾌적한 호텔시설과 분위기가 인상적이었습니다. 제주 태교여행시 이용한 호텔은 여행의 피로를 없애고 힐링하는데 한 몫했습니다. 온천과 룸 전망은 아주 좋았습니다. 다음 여행도 또 이용하고 싶습니다."
2017.03.02,-,-,지은지 얼마되지 않은 호텔이라 그런지 객실이랑 부대시설 모두 깔끔합니다. 침구 상태도 깨끗하고 불편한 점 없었습니다. 조식은 가짓수가 적어서 별로입니다. 사우나도 괜찮고 다시 갈 의향 있습니다.
2017.03.03,-,-,"깔끔하고 편안한 느낌입니다. 테라스 앞쪽엔 흙과 돌이 있어서 더 아늑하고 편안한 느낌을 주더라구요. 테라스가 좀 특이했어요ㅎ 그리고 사진으로 객실을 보고 갔는데, 보통 그 사진만 못하자나요ㅎ 디아넥스 생각보다 괜찮았어요ㅎ 말 그대로 깔끔! 만삭 임산부라 온천이랑 수영장은 이용을 못했어요ㅠ 미리 준비하지도 못했고, 피로감이 몰려와서 잠들어버렸네요. 다음엔 아이랑 함께 가서 이용해보고 싶네요!"
2017.03.04,-,-,중문관광단지랑 가까워서 숙박하고 여행하기 너무 편리했습니다 마루바닥이어서 어린아이들과 함께 숙박하기 너무너무 좋았구요 제주에 간다면 디아넥스 다시한번가고싶어요 조식이 조금 아쉬운데 나쁘지는 않았습니다 호텔이 너무 아름다웠어요 ~
2017.03.04,-,-,호텔의 위치가 너무 외지고 주변에 편의시설 아무것도 없습니다. 특히 주차장이 호텔 건물과 멀리 떨어져 있습니다. 그래서인지 다들 본관 건물앞에 주차를 하는데 밤에 쉬고있는 고객에게 프론트에서 차 옮기라고 명령을 합니다. 호텔앞에 공간이 널널한데 굳이 멀리 있는 주차장으로 차를 옮기라는 이유가 뭔지~ 고객의 편의는 우선순위가 아닌가봅니다 밤에 깜깜하고 외진 주차장에 차 대놓고 호텔로 걸어 오려면 여자분들은 담력이 필요할 듯~ 호텔내부 시설 이용시 실내화 안됩니다. 객실에서 옷갈아입고 사우나 갈때도 실내화 안됩니다 사우나 탕안에 떠 있는 부유물들은 불순물이 아닌 온천수 특정성분이라고 써 있지만 바로 옆 고온탕과 비교해보면 청결도가 바로 비교 됩니다. 블로그 사진만 보고 기대했던 수영장은 허허 웃고 올라 왔습니다 객실에 칫솔 치약 없습니다 직원이 상주하지도 않는 호텔내 매점에서 기다리고 있다가 비싸게 사야합니다 조식도 너무 조촐해서 초라해보이기까지합니다 물론 개인적인 제 생각입니다 디아넥스~ 시설을 논하기 보다는 고객의편의를 우선적으로 배려하지 않는 한 다시 찾지 않을 것 같습니다
2017.03.04,-,-,객실 깔끔하고 미니바도 무료로 제공되서 좋았습니다. 수영장과 사우나도 깨끗하고 좋았습니다. 바로 옆에 있는 본태박물관 할인도 되서 잘 다녀왔습니다. 조식은 음식 종류가 많지 않은데 한식 코너가 있는 점은 괜찮은 것 같습니다.
2017.03.05,-,-,"디 아넥스 호텔 주변의 풍경과 어울리게 나즈막하게 지어져있고 자연과 어우러진 모습으로 간결하고 고즈넉한 여유가 있는 곳이었어요. 조용하고 한적해서 소음도 없고 북적이지 않았고 아침에 새가 지저귀는 소리를 들으며 깰 수 있어서 여유롭고 좋았어요. 창을 열면 테라스에 탁자와 의자 2개가 놓여 있고 흙으로 채운 화단이 보이는데 그야말로 자연을 느낄 수 있었습니다. 자연과의 조화를 좋아하고 편안하며 깔끔하고 조용한 숙소를 원하시면 최적의 장소라고 생각되네요. 침구와 실내도 편안하고 깔끔했고 베개에 수놓아진 포도 그림과 수건은 포도호텔과 같은 것으로 사용할 수 있었습니다. 수전은 한스그로헤였고 대림바스와 같이 시공되어 있어 모던하고 단단한 느낌의 욕실이었어요. 어메니티는 스위스 제품이었는데 비누향기가 참 좋았습니다. 작은 테팔 스테인리스 전기포트와 머그컵 2개가 있고 냉장고 안에 생수 2병, 버터쿠키와 로투스 쿠키, 미닛메이트 음료 2개가 무료였어요. 아라고나이트 성분이 들어간 온천물이 뽀얗고 하얀 빛이 돌아서 신기했어요. 내부에 수건, 샤워타월, 샴푸, 린스, 바디워시, 비누가 구비되어 있고 스킨로션 헤어젤 등도 구비된 파우더룸이 넓게 있구요. 수영장은 천정과 옆벽에 다 창문이 있어서 넓고 탁트인 공간에 창문으로 들어오는 햇살이 수영장 물에 일렁이는 게 보였어요. 락스 냄새가 전혀 나지 않았습니다. 야외 온천풀 2개엔 라벤더와 쟈스민 입욕제를 풀어놔서 색깔도 곱고 향도 좋았네요. 무엇보다 사람이 별로 없어서 3-4명 수준 이었고 나중엔 저 혼자 수영할 수 있었어요. 투숙객은 바로 옆 본태박물관 입장료 50퍼센트 할인이니 체크아웃 시 영수증 발행해 달라고 해서 매표소에 제시하면 됩니다. 본태박물관 거울의 방 넘 좋아서 또 가고 싶네요. 안도 타다오의 건축도 참 멋지고 풍경도 좋고 고즈넉한 기분이 드는 진정 힐링 여행이었어요. 강추 드립니다. p store라고 편의점 비슷한 곳이 1층 외부에 있는데 가격이 저렴하고 밤에도 프론트에서 운영해서 편리합니다. 거의 편의점 가격이라 호텔에서 서비스하는 것 같아요. 몇 가지 단점도 있어요. 장소가 다소 외진 곳에 있고 네비게이션에 호텔명이 나오지 않아서 한밤중에 가는 길이 맞나 싶게 어두운 길을 돌아갔는데 본태박물관이 바로 옆이라 다음에 갈 때는 박물관 검색해서 가야겠어요. 주차장이 호텔 밑에 있고 어두워서 밤에 잘 안보였어요. 방에 샤워가운이 없어서 프론트에 요청하니 금방 가져다주셨습니다. 샤워가운은 수건재질이 아니어서 아쉬웠어요. 와인 잔과 칠링할 수 있는 바스켓도 요청하니 가져다주셨구요. 전 전반적으로 만족해서 다음에도 또 가려고 합니다. 직원분들도 친절하고 좋았습니다."
2017.03.06,-,-,"아름다운 수영장과 우유빛깔 온천수, 원목 바닥의 룸과 욕실의 브라인드가 포인트가 멋스러움, 바다위의 산방산 뷰는 환상적임."
2017.03.06,-,-,수영장도 좋고 온천도 넘 좋았습니다. 첫날 인테리어 공사로 냄새가 조금 나서 힘들었습니다. 조식이 좀 아쉽고 저녁먹을곳이 없다는 것 빼곤 괜찮았습니다.
2017.03.06,-,-,수영장도 좋고 온천도 넘 좋았습니다. 첫날 인테리어 공사로 냄새가 조금 나서 힘들었습니다. 조식이 좀 아쉽고 저녁먹을곳이 없다는 것 빼곤 괜찮았습니다.
