date,score,score_category,review
2015.03.05,-,-,언제나 만족스러운 제주 신라예요~ 이번에도 역시나 만족 스테이 하고 왔답니다. 아기들 베드가드 가습기 다 신경 많이 써 주셔서 감사합니다.
2015.03.05,-,-,"예쁘게 가꿔놓은 산책로 하나만으로도 ''신라에 머물길 잘했다''는 생각이 들었습니다. 아무래도 시설은 신축 호텔에 비할 것이 못되지만, 산책로와 훌륭한 서비스는 그 약점을 덮고도 남지 않나 생각합니다"
2015.03.05,-,-,말로만 듣던 제주 신라를 가게 되었구 너무너무 좋았습니다. 다음에 제주를 간다고 해도 또 신라에서 묶고 싶어요 특별한 것 안해도 신라호텔에서 하루 쉬었다 가는것만으로도 힐링이 될 것 같습니다.
2015.03.06,-,-,다들 제주 신라 호텔 말해서 다녀왔습니다. 모든 면에서 만족합니다. 부모님과의 여행이었으나 편하게 많은 편의시설들을 즐기고 왔습니다. 와이너리투어 비치 수영장 사우나 다 좋습니다.
2015.03.06,-,-,서비스며 분위기며 좋은 추억만들어주었네요 다양한 체험프로그램이 있어서 저는 망원경으로 별자리도 보고 모닥불 피워놓고 맥주한잔에 이야기도하고 너무 좋았습니다 기회되면 또 이용하고 싶어요
2015.03.06,-,-,인터파크 특가로 3월1일 1박 투숙하였습니다. 비수기이고 일요일 투숙이라 사람이 많지 않을 줄 알았는데 호텔앞 주차장은 이미 만차...ㅠㅠ 멀리서 캐리어 끌고 체크인하는데 좋은 기회로 코너 스위트룸으로 업그레이드되셨다는 말을 듣고 감동..^^'' 큰 거실있고 발코니에서는 바다까지 보이는 최고의 룸이였습니다.. 제주 신라호텔이 좋다는 얘기는 많이 들었는데 역시나 시설이나 풍경 뭐 하나 빠지는게 없더군요.. 대인배 신라호텔에 감사하고 다음에 다시 가게되면 수영장이나 여러 프로그램들도 참여해 보고 싶네요.. 감사합니다.
2015.03.07,-,-,묵는 동안 너무 잘쉬다 왔습니다. 날씨가 좀 춥긴 했지만 야외 자쿠지도 잘해놔서 잘 이용했고요. 산책로도 너무 이쁘고 바다 전망도 너무 좋습니다. 따로 구입해서 이용한 파크뷰 디너도 최곱니다. 잘 힐링하다 왔습니다~
2015.03.07,-,-,"럭키 할인이 떠서 3박을 할수가 있었습니다. 갑작스럽게 떠난 여행이였고 아이가 소아, 유아가 있어서 걱정이였는데 모든 걱정이 신라에서는 즐거움으로 변신했습니다. 일단 소아가 있어 유아침대며 기타 부수적인 물품을 대여신청했는데 방도 온돌방으로 업그레이드 해주셔서 아이 둘과 편하게 보낼수 있었고 소독기며, 가습기 기타등등 물품 대여도 되어 정말 편리한 여행이였습니다. 호텔에서 제공되는 프로그램을 많이 이용못해서 아쉽긴 한데 다시 찾아가고픈 숙소이긴 하네요... 덕분에 즐거운 여행이였습니다."
2015.03.08,-,-,야외 자쿠지와 사우나가 너무 좋아서 휴식을 위해서 라면 강추! 관광 다닐 필요가 없어요. 겨울이 비수기라 가격도 저렴해서 1박2일도 충분합니다.
2015.03.08,-,-,아기를 데려가서 제주신라 온돌방인 테라스룸으로 선택하였는데 매우 만족했어요. 아이가 편안하게 잘 쉬다 올 수 있는 모든 시설이 완벽하게 준비되어 있었거든요. 무엇보다 가격면에서 만족하였습니다. 좋은 여행이 되었어요~~~~
2015.03.09,-,-,제주도의 숙박중 단연 최고 신라~ 라고 주위에 많이 들었는데 다녀오고 나니 모두가 신라신라 하는 이유가 있었네요 .인터파크 덕분에 저렴한 가격으로 다녀왔어요 인터파크와 신라 모두 최고입니다. 완전만족 ~ 지금 갈까 말까 망설이는 분들은 고민말고 어서 다녀오세요. 어설픈 동남아보다 인터파크에서 구입하여 제주도의 신라 에서가 훨씬 만족하실꺼예요
2015.03.09,-,-,롯데와 신라 중 고민하다가 친구의 추천으로 신라호텔로 선택하였습니다. 롯데에 숙박하지 않아 비교는 어렵지만 만족스러웠어요~ 룸은 좀 노후화되긴 했지만 깔끔했고 어메니티는 몰튼 브라운이라 좋았구요. 2명인데 더블베드1+싱글베드1 의 구성이라서 놀고있는 싱글베드가 좀 아까워보이긴 했어요. 친구랑 3명이 오거나 아이가 있다면 좋을 것 같아요. 숨비자쿠지 2번 이용했는데 딱히 뭔가가 좋은건 아닌데 분위기가 참 좋은것 같네요 ㅎㅎ 3월초라 아직 추웠지만 풀안에 들어가 있으면 따뜻하니 좋았어요.
2015.03.10,-,-,패키지 구성도 좋았고 가격도 괜찮았습니다. 딸기따기 23개월 아들이 정말 좋아하더군요. 서비스나 시설은 모두들 아는 내용이고 방도 온돌방으로 업그레이드 해주셨는데 깨끗하고 좋았습니다. 날씨만 잘 보면 애들과 놀러가기 가장 좋은 제주 호텔입니다.
2015.03.10,-,-,"처음으로 신라 호텔에서 투숙했는데 왜 다들 신라 호텔 하는지 알겠더라구요 친절함은 기본이고,서비스 또한 만족 했습니다 제주 여행중에 가장 만족했던 숙박이였습니다"
2015.03.11,-,-,"조식도 그렇고 룸컨션도 좋았지만.. 서비스가 예전같지 않아서 실망스러웠어요, 다음에는 신경써주셔야 할 것 같아요."
2015.03.11,-,-,비슷한 기간에 타 여행사에 비해 가격이 저렴하게 형성되어 선택하였습니다. 내려가기 직전에 급하게 예약하였는데 룸 및 옵션 선택도 만족스럽고 좋았습니다.
2015.03.12,-,-,제주신라호텔 잘다녀왔습니다 제주신라호텔 잘다녀왔습니다 저렴한가격에 좋은 전망으로 잘 다녀왔습니다. 저렴한가격에 좋은 전망으로 잘 다녀왔습니다.
2015.03.12,-,-,13개월 아이와 함께한 신라는 소문이상으로 친절하고 편안한 곳이었습니다 다시 기회가 주어진다면 꼭 신라에 방문할꺼 같네요 식음료 20% 할인 행사중이라 더 좋았네요
2015.03.13,-,-,힐링하고 왔어요 ~~~^^ 맛나는 음식~~~^^ 피로 해복~~~^^ 아름다운 경관~~~^^
2015.03.13,-,-,체크인 체크아웃이 1분밖에 안걸렸습니다 신속하고 컨시어지 서비스도 좋았구요 공항 셔틀도 편리하고 벨보이도 팁 안받는다고 정중히 사양하더라구요 문제는 워낙 오래 된 호텔이다보니 아무리 컨디션을 좋게 유지해도 기본 시설이 노후한 게 흠이였습니다. 소음에 엄청 취약하고 ㅡ 밤에 옆방 잠꼬대 다 들림 ㅡ 전객실 금연이라지만 예전에 흡연룸을 배정받았는지 담배 냄새가 너무 났습니다 이제 25주년이라는데 리노베이션은 아니여도 로비나 홀에 가구 정도는 바꿔야 하지 않나 싶을정도로 중간중간 배치된 가구들이 좀 후졌어요 싼 값에 만족도 높은 여행이였지만 특급호텔이라고 하기에는 조금 허술한 부분이있네요 참고로 실외 수영장과 자쿠지는 너무 좋았습니다 겨울에도 놀기 좋네요
2015.03.13,-,-,"사람들이 제주 신라 좋다고 할때마다 뭐가 그리 좋을까했는데데 가보니 정말 좋더군요. 무엇보다 아이들과 가기 좋은 곳 같습니다. 아직 아이가 어려서 이것저것 많이 활용은 못했지만 서비스, 객실(신관), 정원, 음식 등 모두가 맘에 듭니다"
2015.03.14,-,-,얼리버드로 저렴하게 신라호텔을 이용했는데 너무너무 좋았어요. 서비스하나하나 맘에 들었고 로비쪽에 작지만 신라호텔빵이 너무 맛있었네요. 따로 조식을 먹지 않아서 빵으로 해결했지요. 파크뷰는 역시 이름/가격값을 하네요. 너무 좋았습니다.
2015.03.16,-,-,제주에서 가장 비싼 호텔답게 서비스면 서비스 편의 시설이면 편의시설... 나무날데 없는 호텔이었습니다. 다만 더블 베드가 해비치보다 사이즈가 작아 상대적으로 잠자리가 불편했네요... 그것빼고는 뭐... 돈 값은 했습니다. 그리고 파크뷰 디너 뷔페에서 나오는 게는 타 호텔과는 달리 먹기 편하게 가위질(?)까지 다 되있고 맛또한 수준급입니다~!
2015.03.16,-,-,"역시 신라신라~~~~호텔이네요 스탠다드에 70,000원 추가해서 오션뷰로 했는데~ 그만큼 값어치함!!!!!!! 방도방이지만 부대시설인 수영장, 스파 , 와인바가 특히 더 좋았던!!!!! 왠만한 해외 호텔보다 훨씬 좋은듯 ㅋㅋㅋ 굿굿!!!!!!!!!"
2015.03.16,-,-,우리도 한번 럭셔리~ 하게 보내보자고 예약한 신라호텔! 드라이빙 패키지로 고민없이 렌터카까지 예약하고 좋았어요.. 방도 업그레이드 받아서 신관으로 슝슝~ 너무 늦게 도착해서 아이가 잠들어 있었는데.. 바로 유모차 준비해드릴까요 물어봐주시는 센스~ 짐도 나를필요 없이 현관에서 바로 차에서 꺼내서 방으로 배달~ 시간이 안되서GAO프로그램 2명 무료였는데 못이용할꺼 같으니.. 해당 업무처에 문의해서 바로 아이 프로그램으로변경시켜 주신 컨시어지 분들 최고! 늘 웃으며 다니시는 직원분들도 최고! 조식은 말로만 듣던것처럼 맛있었어요.. 룸서비스도 친절하고 맛있고.. 저녁에 숨비스파에서 이쁜 조명아래서 신나게 수영도 했어요.. 야간에 풀사이드에서 맛있는 해물우동과 맥주와함께 수영도 즐기니 정말 행복했어요.. 럭셔리한 그느낌~ 음식들도 비싼 가격이라 생각되지만.. 막상 음식을 받아보면.. 이값받을만 하다 .. 할만큼 맛있고.. 제대로 된 느낌이어썽요.. 우동에 가득들어간 해물에 전복도 무려 3마리가..^^ 2박3일 너무 잘보내고 와서.. 아이가 집에 가기 싫다고.. 공항에서 다시 호텔로 가자고~~^^;; 아직도 제대로 못즐긴것 같아서.. 다시 열심히 돈모아 다시 가렵니다.. 강추강추 입니다.
2015.03.16,-,-,룸컨디션 시설 서비스 모두 만족합니다 다음번 제주여행도 인터파크를 통해 신라 호텔 묵으려구요
2015.03.17,-,-,조식 불포함 1박으로 합리적인 가격에 잘 다녀온 듯 합니다. 호텔이 전반적으로 올드한 느낌이 있으나 직원들 친절하고 서비스는 좋았습니다.
2015.03.18,-,-,"제주도 첫 여행이였고, 켄싱턴이랑 신라랑 고민하다가 그래도 제주하면 신라니까... 조금 부담스런 가격이였지만 룸 업글해서 신관으로 배정받아 2박 이용했어요. 파크뷰디너도 너무 좋았고 수영장도 좋았습니다. 룸이 조금 낡긴 했지만 직원들 서비스도 너무 좋았구요. 이래서 다들 제주는 신라호텔이 제일이라고 하는지 이해가 되더라구요. 다음에 또 제주에 가도 망설임없이 신라로 가야겠습니다 ㅎ"
2015.03.18,-,-,3박4일중 2박을 신라호텔에서 다시 했는데. 옵션에서 정원전망으로 업그레이드 및 조식2일 추가 했는데 완전 만족했습니다. 정원전망은 말이 정원전망이지 바다도 잘보였구요. 다음에도 정원전망 해야겠습니다. 조식은 첫날 파크뷰먹고 둘쨋날은 한식당에서 먹었는데 엄청 괜찮더라구요 ㅎㅎ 다음에도 또 가려구요 ㅎㅎ 전체적으로 만족스러웠던 후기입니다 ㅎㅎ
2015.03.20,-,-,"제주서 넘버원이라는 신라.. 부대시설은 인정! 자쿠지랑 산책로는 넘 훌륭한데, 숙박시설은 꽝.. 오래된지라 낡은 가구며.. 특히 욕조엔 누렇게 색이 바래서 사용하기 껄끄러움.. 사우나 무료이용이라 문제는 없었지만.. 아이들을 위한 부대시설이 많아서 엄마들은 좋을듯요"
2015.03.23,-,-,"이박 숙박하고 브런치 까지 이용하고 왔어요 ^^ 너무나 조용하고 , 수영장도 24시까지여서 더 좋았구요, 서비스나 시설면에서도 당연 만족했어요 ~~ 프로모션할때 싸게 예약해서 잘 쉬다 왔어요 ~~ 여행은 인터파크에서만 예약하는데 정말 실망없어요 ^^"
2015.03.23,-,-,"조금 늦은 체크인이었는데 라운지에 앉아서 체크인할수있었고, 티서비스도 좋았어요. 몸이 아파 하루종일 누워있었는데 리뉴얼 공사중이라 조금 소음이있었던거 빼곤 좋았어요 역시 신라호텔이라 더 말해무엇하겠어요"
2015.03.23,-,-,"제주도 갈때면 신라는 일박이라도 들려서 숙박하곤 하는데요~~ 이번에는 날씨도 좋아서 수영장 이용에도 무리가 없었구요, 열선베드여서 따뜻하게 잘 놀다왔어요 ~~~^^ 역시 신라입니다,. 다녀오셨던 분들이라면 망설일 필요없이 추천해요 ^^"
2015.03.23,-,-,"방을 구하지 못했는데, 인터파크에서 구입할 수 있어서 다행히 즐겁게 여행하고 왔습니다. 역시나 매 번 묵는 신라호텔이지만, 다양한 서비스가 포함되어 있어서 더 즐겁게 다냐왔습니다. 인터파크투어를 통한 예매도 굉장히 좋았습니다. 재구매의사 있습니다."
2015.03.23,-,-,"결혼 10주년을 기념하는 여행이라 신중하게 골라서 신라호텔을 선택했습니다. 카패키지여서 렌트비 4만원 추가하고 3박4일로 여행일정을 잡았습니다. 주유비는 3박 4일 3만원 정도로 저렴하게 잘 돌아다닌 것 같아 기분 좋네요 골드클럽가입해서 기념일 서비스로 케익과 초코렛도 챙겼고~ 둘째, 째날 숙박을 했는데 이용할 수 있는 것은 다 이용한 것 같아서 뿌듯하네요 우선 둘째날 아이들과 저녁에 수영장을 이용하고 너무 즐거워하더군요 다음날 조식과 딸기따기체험도 만족스러웠고, 와이너리까지 이용할 수 있는 것은 왠만한건 했네요 방업을 통해 한옥테라스로 했는데 더 업그레이드되서 바다전망 조금 추가해주더군요 ^^b 굳~ 그리고 체크인할때 짐도 직접 옮겨주고 친절하게 방에 대한 설명과 가습기며, 아이들 관련 물품까지 모두 만족스러운 호텔이였습니다. 호텔 인테리어도 이쁘고, 실외 정원과 동물이 있는 작은 동물원, 그리고 해변가가 보이는 쉬리벤치까지 모두 마음에 들었습니다. 전체적으로 친절하고 깨끗하고, 아름다운 호텔이였습니다."
2015.03.23,-,-,간지 오래되었네요 아기랑함께 하는여행이라 신라호텔 선택했는데 좋았어요 직원들 서비스도 좋았구요 다시 가고싶은 호텔입니다.
2015.03.23,-,-,신라호텔 좋았고요. 인터파크를 통해 다른 곳 보다 저렴한 가격에 편하게 다녀왔네요 신관이 시설도 좋았고 추가로 한 아침식사도 나쁘지 않았어요.
2015.03.24,-,-,제주신라는 처음이용했어요 전날 하얏트예약했다가 신라갔는데 생각보다 실망만하고왔네요ㅜ 오히려 저는 제주롯데가 더 좋았던거같아요ㅋㅋ 파크뷰디너도 별로였고ㅜ 그래도 신라의명성답게 숨비자쿠지는 정말최고였어요
2015.03.24,-,-,2박동안 묵으면서 최고의 서비스를 제공받은것 같네요 부대시설도 훌륭하였고 직원들의 친절도도 우수하였습니다.
2015.03.26,-,-,제주 신라호텔 숙박/조식/무지개 렌트카/호텔 액티비티 포함한 훌륭한 가격 잘 이용했습니다. 신라호텔 파크뷰 조식 부페 좋았고 룸은 조금 낡았지만 스탠다드임에도 꽤 넓었습니다. 작은 발코니도 있어서 더욱 개방감 있었음.
2015.03.26,-,-,"예전부터 머무르고 싶었는데, 숙박료 때문에 다른 곳에만 머물다, 게릴라 특가로 저렴하게 숙박하게 되었습니다. 예약한 방은 본관 룸이었으나, 신관 제일 높은 곳으로 업그레이드 해 주셔서, 전망 좋고 넓으며, 새소리 밖에 안들리는 아주 조용한 방에서 휴식 잘 취할 수 있었습니다. 호텔 들어갔을 때부터 체크아웃 할 때까지 직원들이 친절하게 대해주셔서, 호텔 머무르는 동안 기분이 참 좋았습니다. 그리고 밤에 라이브 음악 들으며, 야간 수영을 즐길 수 있었던 것이 제일 좋았는데, 낮에 관광지 돌아다니며 쌓였던 피로를, 밤에는 수영장, 따뜻한 자쿠지 및 사우나에서 다 풀어줄 수 있었던 점이 제일 좋았습니다. 기회가 되면, 다음번에 다시 머무르고 싶은 곳입니다."
2015.03.26,-,-,특1급 호텔이 맞네요 그동안 부산 파라다이스 등 몇개 호텔을 이용해 봤지만 신라호텔이 가장 만족스러웠네요 인터파크로 싸게 구입하고 골드카드 신청해서 웰컴 초콜릿과 기념일 케익도 잘 받았답니다 ㅎㅎㅎ 다음에도 제주를 간다면 신라호텔 이용할래요!!
2015.03.27,-,-,인터파크 통해서 제주신라호텔에서 즐거운 시간 보내고 왔습니다. 앞으로 인터파크를 많이 이용할 계획입니다. 앞으로 좋은 상품 많이 올려주세요. 자주 이용할께요!
2015.03.27,-,-,올해도 인터파크를 통해서 제주신라호텔을 다녀왔는데 매우 저렴한 가격으로 다녀왔습니다. 항상 좋은 상품 올려주셔서 감사하고 다음에도 역시 인터파크 이용하겠습니다. 감사합니다.
2015.03.27,-,-,"제주도 숙소 하면 투숙하고 싶은곳... 신라호텔입니다. 즐거운 여행 다녀왔습니다. 신관으로 업그레이까지 해주시고, 만족스러운 여행이였습니다."
2015.03.28,-,-,4일동안 신관업글받음 청소상태는 깨끗.끝에 방을 주셔서 뷰는 별로엿으나 조용해서 좋앗음 다만 청소해달라고 했는데 매 번 타이밍이 맞지않아 그 점이 불편햇음 동남아가기 귀찮아서 휴식 취할려고 신라간건데 만족도 높음
2015.03.28,-,-,예전에 호텔 자체 사이트에서 패키지로 예약을 하고 갔을땐 전망도 좋고 객실 상태도 매우 만족스러웠는데.. 이번에 인터파크 투어에서 처음으로 예약을 하고 갔는데 룸 상태가 좋지 않더라고요.. 창문에 얼룩이 엄청 져있고 방에서 퀴퀴한 냄새까지.. ㅠㅠ 그래서 룸 교체요청했더니 신관 전망좋고 깨끗한 곳으로 업그레이드 해줘서 기분 상하지 않고 즐겁게 여행하다 올 수 있었습니다~ 룸마다 상태가 다를수도 있나봐요... ㅠㅠ
2015.03.29,-,-,오랫만에 힐링이 되는 여행이었습니다. 공항에서 신라호텔 무료셔틀 버스를 이용해서 호텔까지 편안하게 이동하였구요~ 호텔에 도착해서도 친절한 서비스를 받으면서 편안하게 잘 쉬고 왔습니다. 다시 또 가고 싶네요~
2015.03.30,-,-,3박에 270만원을 지불한 비싼 여행이었기에.. 그만큼 좋은 대접을 받고 맛있는것도 먹고 편하게 즐긴 여행이었습니다. 패키지로 이용해서 여러가지를 이용해봤는데.. 캠핑도 재밌었고 조식도 좋았고요. 프라이빗석식도 좋았어요. 와이너리는 소믈리에라고 해야할까.. 암튼 와인을 소개하는 직원들의 수준이 낮고 허접했지만.. 그래도 시원한 저녁에 산책하면서 와인을 맛볼수 있었기에 좋았어요. 모든게 좋았으나.. 다만.. 중국인들의 무질서와 비매너로 인해 여러번 기분이 상했었습니다.
2015.03.30,-,-,"제주도는 관광이 아닌 휴양의 목적이어서 숙소에서 계속 있음에 심심하지 않을 곳으로 선택하였습니다. 이에 불편함이 전혀 없었습니다. 노천 수영장 이용도 좋을 것 같고, 저희는 캠핑(여자 2명)을 이용하였는데 아이가 있는 가족 단위라면 추천합니다. 저녁에는 글램핑이 인기가 더 좋다고 하네요... 다만 술(소주 11천원 ㅋㅋ) 값이 느므 비쌉니다. 저녁에 제공하는 와이너리도 이용하였는데 스탠딩이어서 한국식에는 맞지 않지만 모... 색다른 경험이었네요... 하지만 여러 종류가 있지만 주는 와인은 2~3개에서 주더라구요 ㅋㅋ 뷔페는 명성이 워낙 자자하나 가격대가 있어 망설여 지겠지만 부모님 모시고 간다면 추천해 드립니다. 다양한 음식과 친절한 서비스를 경험한 터라 가격이 아깝지 않았습니다. 산책로도 넓어서 깨끗해서 좋았습니다. 전체적으로 직원들 모두 친절하고(롯데호텔과 비교했을때) 침구류, 에머니티도 좋습니다. 단, 룸배정에 따라 동선이 길 수 있으므로 부모님 동행시 거동이 약간 불편하시면 이를 감안하여 룸을 선택하시면 좋을 듯 싶습니다. 아, 참고로 신라호텔은 전체적으로 가격이 저렴하지 않은 호텔이므로 숙박만하시는 분들은 비추입니다. 숙소에서 하루 종일 보내실 분들은 강추 드립니다~ 전혀 시간이 아깝지 않습니다. 예약시 조금이라도 참고가 되었으면 하는 마음에 너무 길게 적었네요~ 모두들 즐거운 여행되세요^^"
2015.03.31,-,-,신라 게릴라 특가 핫딜을 보고 2주 만에 제주도를 재방문했습니다. 6층 로비에 들어서는 순간 체크인까지 밀착응대를 하며 친절이 맞아주시는 직원분들 하나하나가 감동이였네요. 또 가고싶어요...^^
2015.03.31,-,-,"아이가 있어서 본관 온돌방으로 예약했습니다. 건물이 연도가 있다보니 세월의 흔적은 느껴지나 신라 호텔이라는 아우라가 덮고도 남네요.. 아이들 데리고 수영, 산책, 짐보리 즐길게 많구요 플레이스테이션 룸도 맘에 드는군요.."
2015.03.31,-,-,"우선 조경이 끝내줍니다.. 휴식을 위한 여행이라면 호텔내에서만 지내도 만족할 수 있을거 같아요. 수영장은 좀 소박하지만, 아이들을 놀이터로는 괜찮구요. 저녁에는 수영장 앞 정원에서 콘서트를 감상하면서 먹는 음식도 좋아요. 산책로는 너무 잘 꾸며져 있구요. 산책로 앞 바다를 끼고 보는 뷰~는 끝내줍니다. 서비스는 말할것도 없구요.."
2015.04.01,-,-,"제주도롤 가는 이유이기도 합니다. 몇년째 제주도를 가면 꼭 들르는 곳이죠. 호텔내에서 산책만 해도 휴양이 되는곳, 서비스와 부대시설 다 좋아요"
2015.04.01,-,-,직원들도 너무나 친철하시고 서비스나 시설면 모두 만족합니다. 수영장도 깔금했고 더파크 음식도 맛있어요
2015.04.02,-,-,"부모님 모시고 여행다녀왔는데, 역시 신라 호텔입니다. 친철하게 잘 해주시고 ㅎㅎ 옆에 롯데호텔도 보고 왔는데, 아무래도 어른들 모시고 가기에는 신라호텔이 더 좋은 것 같습니다."
2015.04.03,-,-,신라호텔 여러번 갔지만 이번에는 특히 더 마음에 들었습니다. 제주도 최고 호텔다워요~
2015.04.04,-,-,"설명할 필요가 없는 세계 최고의 호텔이지요... 시설, 경관, 서비스, 음식의 질등 타의 추종을 불허합니다 마치 마우이 섬의 최고급 리조트에 와 있다는 착각을 할 정도........ 잘 쉬고 왔습니다"
2015.04.04,-,-,날씨가 좋지 않아서 밖에 다니긴 힘든 날씨였지만 호텔안에서의 시간만으로도 충분히 즐길수 있어서 좋았습니다 가족들도 모두 만족한 여행이라 더 뿌듯했네요
2015.04.04,-,-,"신관에 묵어서 일단 컨디션은 좋았오요 신관에서도 젤 안쪽이여서 로비에서 한참 걸어 가야했다는,, ㅋㅋㅋㅋ 그리고 신관은 숙소 안에서 야외 수영장은 보루 없었어요 하지만 한라산전망에 바다뷰가 보였습니당~ 일단 뭐 ㅋㅋㅋ 마링 필요 없는 룸컨디션은 짱짱 !"
2015.04.04,-,-,"제주에서 최상급인 명성만큼 편안하게 잘 쉬었습니다. 바다를 바라볼 수 있고,숨비정원을 산책할 수 있어 좋습니다."
2015.04.05,-,-,처음 제주 신라호텔에 묶었는 데 가족 여행에 최고의 숙소라는 걸 직접 느꼈습니다. 예약과정에서 인터파크 통해 많은 도움 받아서 더욱 좋았습니다. 여행객을 위한 배려와 최고의 서비스를 인터파크투어와 제주신라호텔을 통해 경험했습니다. 정말 고맙습니다.
2015.04.05,-,-,역시나 다르네요. 특가에 정말 저렴하게 다녀왓구요. 본관에 테라스 없는 룸으로 지정 받앗어요. 특가라 그런가바요 ㅎ 그 외에 모두 만족 스럽습니다~
2015.04.05,-,-,언제든 제주에가면 신라호텔에서만 있기로했어요! 정말 돈이아깝지 않은 시설과 서비스! 언제가도 만족만족입니다!!! 롯* 랑은 비교가 안되네요~~~
2015.04.06,-,-,"역시 제주신라호텔이라는 말이 저절로 나왔습니다 ㅎㅎ 공항 &lt;&gt; 호텔 까지 무료 셔틀버스를 이용하여 엄마를 모시고 편히 호텔까지 이동했고, 또한 도착하자마자 입구에 대기하고 있는 직원들... 그리고 이 가격에 갈수 없는 특가로 이용함에도 불구하고 룸업그레이드도 해주셨습니다^^ 원래는 트윈룸으로 싱글침대 두개가 들어간 방이었으나, 한 침대를 더블베드로 넣어주셔서 엄마가 더욱더 넓게 편히 주무실 수 있으셨습니다~! 그리고 호텔 주변 산책로도 잘 되어 있어 첫날 일정이 끝나고 저녁무렵과 다음날 오전에 엄마와 산책하며 여유있게 지낼 수 있었습니다. 다음 제주여행 시, 가족들과 함께 다시한번 찾고싶은 곳이었습니다 :)"
2015.04.07,-,-,제주신라 호텔이야 더 설명할 필요가 없지요? 친절한 서비스 깨끗한 객실 인터파크 상담 직원의 친절한 응대도 감사드려요 아이가 너무 좋아해서 이달에 또 가네요 ㅎㅎ
2015.04.08,-,-,예약확인 빠르구요 가격비교 다른데보다 비싸지 않으네요 담부턴 그냥 여기서만 예약해두 되겠어요
2015.04.09,-,-,"켄싱턴이 생겨서.. 이번에는 켄싱턴 2박과 신라 1박을 이용했다. 많이 비교가 되서 어느 호텔을 우선에 두어야 할지... 신라는 아이들을 위한 시설들이 많아서 좋았다. 키즈 파티도 무료로 진행해서 다과와 풍선불기, 율동... 등등 즐길거리가 많아서 좋았다. 수영장이 더 크게 생긴다니 다음이 기대 되는 호텔이다."
2015.04.10,-,-,"장점 : 오션 뷰의 바다 풍경, 넓은 정원, 직원의 친절함, 사우나 단점 : 실내수영장 악취, TV가 작음, 치약 칫솔 없음, 룸서비스,"
2015.04.10,-,-,"장점 : 오션 뷰의 바다 풍경, 넓은 정원, 직원의 친절함, 사우나 단점 : 실내수영장 악취"
2015.04.11,-,-,"지난 목요일 신라에서 1박했습니다. 많은 분들이 인정하시는 것처럼 역시 제주 최고의 특급호텔답다는 생각이 들었습니다. 인위적인, 교육받은 서비스라기보다 진심에서 우러나오는 자연스럽고 편안한 서비스가 제주 신라의 가장 큰 장점인 것 같아요. 불편하게 느껴지는 친절은 오히려 부담스러울 때가 있는데 신라 직원들은 언제나 참 진실된 것 같아요. 아이를 데리고 여행하시는 분들께는 더더욱 신라를 추천하고 싶어요. 5세 정도 된다면 참여할 수 있는 액티비티도 참 많구요, 저희 아이는 아직 어려서 짐보리 및 키즈 아일랜드의 파티에만 참여했는데도 참 즐거워 하더라구요. 수영장도 아이 데리고 놀기에 좋고, 산책하기에는 더할나위 없이 훌륭한 신라! 이번 숙박에서 단 하나 아쉬웠던 점이 있다면 조식 뷔페 더파크뷰가 너무나 혼잡했다는 것^^;; 비수기 평일임에도 불구하고 유소아 동반한 가족들이 너무나 많더라구요. 조용한 분위기에서 편안한 식사를 하기에는 힘들었지만 그래도 직원들의 친절함에 많은 불편은 없었답니다. 다음에도 무조건 신라를 선택할 것 같아요."
2015.04.12,-,-,"제주 관광단지 내 신라텔에서 2박했습니다. 말이 필요 없는 최고의 호텔인거 같습니다... 수영장, 사우나 등 편의시설도 괜찮고, 객실 상태도 좋았습니다. 특히 침구류는 정말 편해서 잠을 푹 잘수 있었던 것 같습니다. 호텔 주변 산책로 또한 바다가 보이고, 산책로 화단이나 나무들도 아기자기하게 잘 꾸며 놓았다는 인상을 받았습니다."
2015.04.12,-,-,신라호텔 이번이 벌써 세번째네요... ㅎㅎ 신라의 봄은 늘 상큼^^ 무엇보다도 좋았던 건 인터파크 스탠다들 룸으로 예약하고 갔으나.. 직원의 룸 안내 실수로 죄송하다며 무려 퍼시픽 디럭스룸에서 묵게 되었습니다!!!!(스텐다드의 거의 트리플 차지!!) 심지어 1층에 정원이 룸과 연결되어 있어 바로 산책도 가능~! 욕실에서는 정원을 바라보며 자쿠지도 즐길수 있었습니다. 무려 2박3일 동안 말이죠 ㅎㅎㅎ 인터파크 이용해 자주 갔는데 보통 오션뷰 업글은 받아봤지만 이런 경우는 처음이라 너무 판타스틱 했습니다. ^^ 매년 봄마다 신라호텔 이용하는데 이번엔 하얏트도 1박헀으나.... 역시 신라와는 비교가 안되더군요.. 사실 좀 실망스러웠습니다. 오션뷰는 좋았으나 룸 공기도 안좋고 복도 공기도 ㅠㅠ 신라와는 비교가 너무 되어 다음날 바도 신라로 다시 넘어왔습니다. 신라는 몇번을 가도 참 좋은것 같네요.^^ 아무튼 덕분에 잘 다녀왔습니다.!! 내년에도 부탁해요 ^^!
